issn_print,issn_electronic,issn_linking,titulo,anio_clasificacion,categoria_publindex,pais,region,departamento,municipio,codigo_dane,especialidad,area_conocimiento,gran_area,institucion_editora_1,tipo_institucion_1,institucion_editora_2,institucion_editora_3,id_revista_publindex,issn_normalizado,titulo_normalizado,pais_iso,categoria_publindex_ord,_fecha_captura,_version_proceso,_estado_calidad,_hash_registro,rank,sourceid,tipo_publicacion,titulo_normalizado_scimago_dup,editorial,open_access,oa_diamond,sjr_score,cuartil_sjr,cuartil_sjr_ord,h_index,total_docs,total_docs_3y,total_refs,total_citas_3y,docs_citables_3y,citas_por_doc_2y,refs_por_doc,pct_female,overton,cobertura,categorias,areas,url_revista,url,When did the journal start to publish all content using an open license?,titulo_alternativo,issn_impreso,issn_electronico,palabras_clave,idiomas,pais_editorial,Other organisation,Country of other organisation,licencia,atributos_licencia,URL for license terms,cc_legible_maquina,autor_retiene_copyright,Copyright information URL,tipo_revision,Review process information URL,politica_plagio,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,semanas_submission_publicacion,tiene_apc,APC information URL,apc_amount_raw,politica_exencion,Waiver policy information URL,tiene_otros_cobros,Other fees information URL,servicios_preservacion,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,identificadores_persistentes,cumple_oa,Continues,Continued By,codigos_lcc,subscribe_to_open,Mirror Journal,Open Journals Collective,materias,fecha_incorporacion,fecha_actualizacion,Last Full Review Date,num_articulos,fecha_ultimo_articulo,titulo_normalizado_doaj_dup,apc_monto_original,apc_moneda_original,apc_monto_usd,tasa_usd_utilizada,apc_conversion_estado,apc_monto_ppp_usd,apc_monto,apc_moneda,apc_tipo,titulo_normalizado_facts_dup,is_hybrid,titulo_normalizado_openapc_dup,_fuentes,concentracion_editorial,apc_es_outlier,apc_imputado,apc_metodo_imputacion,exencion_apc_lmic,revision_abierta,indexada_doaj,es_colombiana,brecha_publindex_sjr,contraste_publindex_cuartil,semanas_pub,editorial_rapida,ratio_citas_docs,indice_calidad_costo,apc_monto_usd_zscore,sjr_score_zscore,h_index_zscore,semanas_pub_zscore,apc_monto_usd_minmax,sjr_score_minmax,h_index_minmax,semanas_pub_minmax
2011-2173,1657-0448,,Revista Colombiana De Ciencias Hortícolas,2020,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otras Ciencias Agrícolas,Otras Ciencias Agrícolas,Ciencias Agrícolas,SOCIEDAD COLOMBIANA DE CIENCIAS HORTICOLAS,Otras,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,,927,2011-2173,colombiana ciencias horticolas,CO,2,2026-09-15,1.0.0,consolidado,2661d31558c22018,163,21101259010,journal,,Asociación Colombiana de Endocrinología,True,True,0.105,Q4,1,2,58,123,889,5,91,0.06,15.33,0.5539999999999999,0,2020-2026,Dermatology (Q4); Surgery (Q4),Medicine,https://revistaendocrino.org/index.php/rcedm/index,https://doaj.org/toc/ae8c544f5765473ebcf6cda5963403f1,2021,,2389-9786,2805-5853,"endocrinology, diabetes, osteoporosis, obesity and nutrition, dyslipidemias, molecular biology and endocrinology","English, Spanish",Colombia,Asociación Colombiana de Endocrinología,Colombia,CC BY-NC-ND,,https://revistaendocrino.org/index.php/rcedm/submission,True,False,https://revistaendocrino.org/index.php/rcedm/submission,Double anonymous peer review,https://revistaendocrino.org/index.php/rcedm/review,True,https://revistaendocrino.org/index.php/rcedm/submission,https://revistaendocrino.org/index.php/rcedm/about/editorialTeam,https://revistaendocrino.org/index.php/rcedm/submission,12,False,https://revistaendocrino.org/index.php/rcedm/ethics,,False,,False,,,,,Own website,https://revistaendocrino.org/index.php/rcedm/submission,DOI,True,,,RC648-665,False,No,No,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the endocrine glands. Clinical endocrinology,2023-02-24T12:55:55Z,2023-02-24T12:55:55Z,2023-02-24,790,2026-08-06T23:12:05Z,,2000.0,EUR,2160.0,1.08,sin_monto,5684.21,2331.51,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.006622516556291391,False,False,,True,False,True,True,1,2.0,12,True,0.04065040650406504,0.0846,0.9715,-0.7278,-0.8695,-0.617,0.3846,0.0061,0.0,0.093
0120-6346,,,Semestre Económico,2020,C,Colombia,Eje Cafetero,Antioquia,Medellín,05001,Economía,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD DE MEDELLIN,IES,,,541,0120-6346,semestre economico,CO,1,2026-09-15,1.0.0,consolidado,522577b546dda9e3,,,,,"Universidad de Medellín, Sello Editorial",,False,,,0,,,,,,,,,,,,,,http://revistas.udem.edu.co/index.php/economico,https://doaj.org/toc/81de40f921d54788bc0ec0d6dac2d562,2011,,0120-6346,2248-4345,"economics, regional development, laboral market, finance, poverty","Spanish, Portuguese, English",Colombia,Universidad de Medellin,,CC BY-NC,,http://revistas.udem.edu.co/index.php/economico,True,False,http://revistas.udem.edu.co/index.php/economico/about/submissions#copyrightNotice,Double anonymous peer review,https://revistas.udem.edu.co/index.php/economico/about,False,https://revistas.udem.edu.co/index.php/economico/about,https://revistas.udem.edu.co/index.php/economico/about/editorialTeam,https://revistas.udem.edu.co/index.php/economico/about/submissions,6,False,https://revistas.udem.edu.co/index.php/economico/about,,False,,False,,,,,,,,True,,,HB1-3840|HB71-74,False,No,No,Social Sciences: Economic theory. Demography: Economics as a science,2015-11-18T14:16:36Z,2021-03-01T14:11:24Z,2021-03-01,8,2016-04-11T23:18:39Z,semestre economico,1828.49,EUR,1974.77,1.08,sin_monto,5196.76,2441.28,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,1,,6,True,,0.0865,0.7484,,,-1.1258,0.3514,,,0.0233
2027-5137,2322-777X,,Historia Y Memoria,2020,C,Colombia,Centro Oriente,Boyacá,Tunja,15001,Historia,Historia y Arqueología,Humanidades,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,IES,,,851,2027-5137,historia memoria,CO,1,2026-09-15,1.0.0,consolidado,5acaf93bc3c1ca02,69,21100793201,journal,historia memoria,Universidad Pedagogica y Tecnologica de Colombia,True,True,0.183,Q2,3,7,22,82,1062,26,75,0.33,48.27,0.4211,0,2015-2026,History (Q2),Arts and Humanities,https://revistas.uptc.edu.co/index.php/historia_memoria,https://doaj.org/toc/41cd2e9827e1467dac307ece09c01aa5,2010,,2027-5137,2322-777X,"history, memory, historiography","Spanish, Portuguese",Colombia,,,CC BY-NC-ND,,https://revistas.uptc.edu.co/index.php/historia_memoria/about/submissions#copyright-notice,,False,https://revistas.uptc.edu.co/index.php/historia_memoria/about/submissions#copyright-notice,Anonymous peer review,https://revistas.uptc.edu.co/index.php/historia_memoria/about#peerReviewProcess,False,https://revistas.uptc.edu.co/index.php/historia_memoria/about#focusAndScope,https://revistas.uptc.edu.co/index.php/historia_memoria/about/editorialTeam,https://revistas.uptc.edu.co/index.php/historia_memoria/about/submissions,26,False,https://revistas.uptc.edu.co/index.php/historia_memoria/about#custom-2,,False,,False,,PKP PN,,https://portal.issn.org/resource/ISSN/2322-777X,Open Policy Finder,https://openpolicyfinder.jisc.ac.uk/id/publication/30349,DOI,True,,,D|F1201-3799,False,No,No,History (General) and history of Europe | History America: Latin America. Spanish America,2017-02-23T22:26:30Z,2023-11-01T13:33:12Z,2023-11-01,416,2026-07-03T02:57:59Z,historia memoria,1116.0,EUR,1205.28,1.08,sin_monto,3171.79,1116.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.012141280353200883,False,False,,True,False,True,True,-2,0.3333333333333333,26,False,0.3170731707317073,0.2273,-0.1785,0.2739,-0.1641,0.5701,0.2133,0.102,0.125,0.2558
0124-8170,1909-7735,,Ciencia E Ingeniería Neogranadina,2020,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Otras Ingenierías y Tecnologías,Ingeniería y Tecnología,UNIVERSIDAD MILITAR NUEVA GRANADA,IES,,,264,0124-8170,ciencia ingenieria neogranadina,CO,2,2026-09-15,1.0.0,consolidado,46bb7d38f0c47b75,,,,,Editorial Neogranadina,,False,,,0,,,,,,,,,,,,,,http://revistas.unimilitar.edu.co/index.php/rcin,https://doaj.org/toc/0fea6b152a4d4860be00d496212ca035,1993,,0124-8170,1909-7735,"engineering, technology, civil engineering, materials science, electronic engineering","Spanish, English",Colombia,Universidad Militar Nueva Granada,Colombia,CC BY-NC-ND,,https://revistas.unimilitar.edu.co/index.php/rcin/about,True,False,https://revistas.unimilitar.edu.co/index.php/rcin/about,Double anonymous peer review,https://revistas.unimilitar.edu.co/index.php/rcin/about,True,https://revistas.unimilitar.edu.co/index.php/rcin/about,https://revistas.unimilitar.edu.co/index.php/rcin/about/editorialTeam,https://revistas.unimilitar.edu.co/index.php/rcin/about/submissions,20,False,https://revistas.unimilitar.edu.co/index.php/rcin/about,,False,,False,,Portico,,https://www.portico.org/coverage/titles/?keyword=0124-8170&filter_by%5B%5D=e-journal,,,DOI,True,,,TA1-2040|Q,False,No,No,Technology: Engineering (General). Civil engineering (General) | Science,2016-10-24T09:33:27Z,2021-08-03T16:43:02Z,2021-08-03,919,2026-05-26T16:58:45Z,ciencia ingenieria neogranadina,1806.0,EUR,1950.48,1.08,sin_monto,5132.84,1806.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,2,,20,False,,0.0873,0.7192,,,0.0613,0.347,,,0.186
1909-8391,,,Tesis Psicologica,2020,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Psicología,Ciencias Sociales,FUNDACION UNIVERSITARIA LOS LIBERTADORES,IES,,,246,1909-8391,tesis psicologica,CO,2,2026-09-15,1.0.0,consolidado,6b7ee26af8959d5b,,,,,University of Zadar,,False,,,0,,,,,,,,,,,,,,http://www.sic-journal.org/,https://doaj.org/toc/d3e3c0e57fe440f08555a14b6b6a7841,2010,"[sic]: Casopis za Knjizevnost, Kulturu i Knjizevno Prevodjenje",,1847-7755,"culture, literature, translation, humanities, social sciences","English, Croatian",Croatia,,,CC BY-NC-ND,,https://www.sic-journal.org/Journal/AboutUs,True,False,https://www.sic-journal.org/Journal/AboutUs,Anonymous peer review,https://www.sic-journal.org/Journal/AboutUs,True,https://www.sic-journal.org/Journal/AboutUs,https://www.sic-journal.org/Content/Impressum,https://www.sic-journal.org/Journal/Submissions,24,False,https://www.sic-journal.org/Journal/AboutUs,,False,,False,,"Portico, Hrčak: Portal of scientific journals in Croatia",,https://hrcak.srce.hr/?lang=en,,,DOI,True,,,PN1-6790,False,No,No,Language and Literature: Literature (General),2011-12-03T16:09:38Z,2021-05-14T08:47:41Z,2021-05-14,448,2026-06-28T19:51:57Z,,1005.27,EUR,1085.69,1.08,sin_monto,2857.08,1005.27,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,2,,24,False,,0.1332,-0.3226,,,0.4005,0.1919,,,0.2326
0120-0011,0123-2576,,Revista De La Facultad De Medicina De La Universidad Nacional De Colombia,2020,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otras Ciencias Médicas,Otras Ciencias Médicas,Ciencias Médicas y de la Salud,UNIVERSIDAD NACIONAL DE COLOMBIA,IES,,,221,0120-0011,facultad medicina universidad nacional colombia,CO,1,2026-09-15,1.0.0,consolidado,4b4c6ed517a9755d,141,21101151818,journal,,Universidad de Antioquia,True,True,0.126,Q4,1,4,0,62,0,16,50,0.28,0.0,0.0,0,2020-2023,Education (Q4); Medical Laboratory Technology (Q4); Medicine (miscellaneous) (Q4),Health Professions; Medicine; Social Sciences,http://revistas.unal.edu.co/index.php/revfacmed/index,https://doaj.org/toc/05262adca6cc4bd1bcbbc739c0207e0d,1932,Revista de la Facultad de Medicina de la Universidad Nacional de Colombia,0120-0011,2357-3848,"medicine, education, medical sciences, public health","Spanish, Portuguese, English",Colombia,,,CC BY,,http://revistas.unal.edu.co/index.php/revfacmed/about/submissions#copyrightNotice,,True,http://revistas.unal.edu.co/index.php/revfacmed/about/submissions#copyrightNotice,Peer review,http://revistas.unal.edu.co/index.php/revfacmed/about/editorialPolicies#peerReviewProcess,True,http://revistas.unal.edu.co/index.php/revfacmed/about/editorialPolicies#focusAndScope,http://revistas.unal.edu.co/index.php/revfacmed/about/editorialTeam,https://revistas.unal.edu.co/index.php/revfacmed/about/submissions#authorGuidelines,24,False,http://revistas.unal.edu.co/index.php/revfacmed/about/editorialPolicies#focusAndScope,,False,,False,,,,,,,DOI,True,,,R|R5-920,False,No,No,Medicine: Medicine (General),2006-09-29T11:54:57Z,2023-12-13T08:13:26Z,2023-12-13,3848,2026-02-03T20:45:19Z,facultad medicina,1448.6,EUR,1564.49,1.08,sin_monto,4117.08,1448.6,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.06181015452538632,False,False,,True,False,True,True,0,1.0,24,False,0.25806451612903225,0.13,0.2542,-0.4581,-0.5873,0.4005,0.2778,0.0319,0.05,0.2326
1909-941X,2389-7848,,Clio América,2020,C,Colombia,Caribe,Magdalena,Santa Marta,47001,Economía,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD DEL MAGDALENA,IES,,,219,1909-941X,clio america,CO,1,2026-09-15,1.0.0,consolidado,c2fabf7b57afe4ec,,,,,Universidad del Magdalena,,False,,,0,,,,,,,,,,,,,,http://revistas.unimagdalena.edu.co/index.php/clioamerica,https://doaj.org/toc/5d5536ee84d741c5b0135bc5c23249d0,2007,,1909-941X,2389-7848,"business administration, economics, financial economics","Spanish, English",Colombia,,,CC BY-NC-SA,,http://revistas.unimagdalena.edu.co/index.php/clioamerica/about,True,False,https://revistas.unimagdalena.edu.co/index.php/clioamerica/about,Double anonymous peer review,http://revistas.unimagdalena.edu.co/index.php/clioamerica/about,True,http://revistas.unimagdalena.edu.co/index.php/clioamerica/about,http://revistas.unimagdalena.edu.co/index.php/clioamerica/about/editorialTeam,http://revistas.unimagdalena.edu.co/index.php/clioamerica/g_autores,24,False,https://revistas.unimagdalena.edu.co/index.php/clioamerica/about,,False,,False,,PKP PN,,https://revistas.unimagdalena.edu.co/index.php/clioamerica/g_autores,Repositorio Digital Universidad del Magdalena,https://roar.eprints.org/15423/,DOI,True,,,HB71-74,False,No,No,Social Sciences: Economic theory. Demography: Economics as a science,2015-04-08T13:52:24Z,2026-08-07T16:52:33Z,2026-07-04,256,2026-04-06T16:47:59Z,clio america,2200.0,EUR,2376.0,1.08,sin_monto,6252.63,2200.0,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,1,,24,False,,0.0747,1.2317,,,0.4005,0.4234,,,0.2326
0121-6805,,,Revista Facultad De Ciencias Económicas : Investigación Y Reflexión,2020,B,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,No registra,Economía y Negocios,Ciencias Sociales,UNIVERSIDAD MILITAR NUEVA GRANADA,IES,,,627,0121-6805,facultad ciencias economicas investigacion reflexion,CO,2,2026-09-15,1.0.0,consolidado,05c082bf6af8f8c0,,,,,Editorial Neogranadina,,False,,,0,,,,,,,,,,,,,,http://revistas.unimilitar.edu.co/index.php/rfce,https://doaj.org/toc/36cd4857734c4a0893fa93009a7658b9,2010,Revista Facultad de Ciencias Económicas: Investigación y Reflexión,0121-6805,1909-7719,"accounting, management, economics, economy, bussines","Spanish, Portuguese, English",Colombia,Universidad Militar Nueva Granada,Colombia,CC BY-NC-ND,,https://revistas.unimilitar.edu.co/index.php/rfce/about,True,False,https://revistas.unimilitar.edu.co/index.php/rfce/about,Double anonymous peer review,https://revistas.unimilitar.edu.co/index.php/rfce/about,False,https://revistas.unimilitar.edu.co/index.php/rfce/about,https://revistas.unimilitar.edu.co/index.php/rfce/about/editorialTeam,https://revistas.unimilitar.edu.co/index.php/rfce/about/editorialTeam,24,False,https://revistas.unimilitar.edu.co/index.php/rfce/about,,False,,False,,Portico,,https://www.portico.org/coverage/titles/?keyword=0121-6805&filter_by%5B%5D=e-journal,,,DOI,True,,,HC10-1085|HB71-74,False,No,No,Social Sciences: Economic history and conditions | Social Sciences: Economic theory. Demography: Economics as a science,2016-10-24T08:50:52Z,2021-08-03T17:15:24Z,2021-08-03,1235,2026-07-30T17:07:59Z,facultad ciencias economicas,1828.49,EUR,1974.77,1.08,sin_monto,5196.76,2441.28,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,2,,24,False,,0.0865,0.7484,,,0.4005,0.3514,,,0.2326
0122-8102,2346-1691,,Cuadernos De Literatura,2020,B,No disponible,No disponible,No disponible,No disponible,,Teoría Literaria,Idiomas y Literatura,Humanidades,PONTIFICIA UNIVERSIDAD JAVERIANA,IES,,,"1,047",0122-8102,literatura,CO,2,2026-09-15,1.0.0,consolidado,052bc4cc16248d51,162,21100843496,journal,literatura,Pontificia Universidad Javeriana,True,True,0.109,Q3,2,5,11,62,357,5,59,0.05,32.45,0.6667000000000001,0,2017-2025,Literature and Literary Theory (Q3),Arts and Humanities,https://revistas.unne.edu.ar/index.php/clt,https://doaj.org/toc/60eb2f9e72d044e89ba2aac23775e20c,2020,Cuadernos de Literatura: Revista de Estudios Lingüísticos y Literarios,0326-5102,2684-0499,"literature, linguistics, discourse analysis","English, Portuguese, Spanish",Argentina,Universidad Nacional del Nordeste,Argentina,CC BY-NC,,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#openAccessPolicy,True,False,https://revistas.unne.edu.ar/index.php/clt/about/submissions#copyrightNotice,"Editorial review, Double anonymous peer review",https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#peerReviewProcess,True,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#focusAndScope,https://revistas.unne.edu.ar/index.php/clt/about/editorialTeam,https://revistas.unne.edu.ar/index.php/clt/about/submissions#authorGuidelines,16,False,https://revistas.unne.edu.ar/index.php/clt/about/editorialPolicies#custom-4,,False,,False,,,,,,,DOI,True,,,P1-1091|PQ1-3999,False,No,No,Language and Literature: Philology. Linguistics | Language and Literature: French literature - Italian literature - Spanish literature - Portuguese literature,2022-10-11T16:13:21Z,2022-10-11T16:13:21Z,2022-10-11,85,2022-10-11T18:56:28Z,,2628.61,EUR,2838.9,1.08,sin_monto,7470.79,2628.61,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.033112582781456956,False,False,,True,False,True,True,0,1.0,16,False,0.08064516129032258,0.0703,1.7894,-0.6764,-0.4463,-0.2778,0.5064,0.0111,0.075,0.1395
1900-6586,2500-7645,,"Revista Científica ""General José María Córdova""",2020,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Otras Ciencias Sociales,Otras Ciencias Sociales,Ciencias Sociales,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA,IES,,,"1,037",1900-6586,cientifica general jose maria cordova,CO,1,2026-09-15,1.0.0,consolidado,af3ee70458e4d037,5,21100996939,journal,cientifica general jose maria cordova,Escuela Militar de Cadetes,True,True,0.4,Q2,3,10,45,164,2113,158,150,0.8,46.96,0.24359999999999998,0,"2011-2013, 2015-2026","Law (Q2); Political Science and International Relations (Q2); Public Administration (Q2); Safety Research (Q2); Safety, Risk, Reliability and Quality (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)",Engineering; Social Sciences,https://www.revistacientificaesmic.com,https://doaj.org/toc/e42b7a06ed4841c9b09e37249837fc5f,2011,Colombian Journal of Military and Strategic Studies,1900-6586,2500-7645,"military and strategic studies, public administration, security and defense, political science, social science, international relations","English, Spanish",Colombia,,,CC BY-NC-ND,,https://www.revistacientificaesmic.com/index.php/esmic/about,True,False,https://revistacientificaesmic.com/index.php/esmic/about,Double anonymous peer review,https://www.revistacientificaesmic.com/index.php/esmic/proceso_editorial,True,https://www.revistacientificaesmic.com/index.php/esmic/about,https://www.revistacientificaesmic.com/index.php/esmic/about/editorialTeam,https://www.revistacientificaesmic.com/index.php/esmic/about/submissions,14,False,https://www.revistacientificaesmic.com/index.php/esmic/about,,False,,False,,Portico,,https://www.portico.org/coverage/titles/?keyword=1900-6586&filter_by%5B%5D=e-journal,,,DOI,True,,,U,False,No,No,Military Science,2019-04-26T03:22:39Z,2024-05-31T07:25:17Z,2024-05-31,620,2026-08-11T21:55:59Z,cientifica general jose maria cordova,895.15,EUR,966.76,1.08,sin_monto,2544.11,895.15,EUR,observado,,False,,"['doaj', 'facts', 'openapc', 'publindex', 'scimago']",0.0011037527593818985,False,False,,True,False,True,True,-2,0.3333333333333333,14,False,0.9634146341463414,0.5745,-0.4659,3.0604,0.2591,-0.4474,0.1705,0.3686,0.2,0.1163
1794-2470,,,Nova: Publicación Científica En Ciencias Médicas,2020,B,No disponible,No disponible,No disponible,No disponible,,No registra,Ciencias de la Salud,Ciencias Médicas y de la Salud,UNIVERSIDAD COLEGIO MAYOR DE CUNDINAMARCA,IES,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA,,677,1794-2470,nova publicacion cientifica ciencias medicas,CO,2,2026-09-15,1.0.0,consolidado,7ac783bae9a213f0,,,,,Universidad Colegio Mayor de Cundinamarca,,False,,,0,,,,,,,,,,,,,,https://revistas.unicolmayor.edu.co/index.php/nova,https://doaj.org/toc/d50ca4abc9d14315a65a959a85e2d644,2003,,1794-2470,,"biomedical sciences, medical research, microbiology, life sciences","English, Spanish",Colombia,Universidad Nacional Abierta y a Distancia,,CC BY-NC-ND,,https://revistas.unicolmayor.edu.co/index.php/nova/about,,True,https://revistas.unicolmayor.edu.co/index.php/nova/about,Double anonymous peer review,https://revistas.unicolmayor.edu.co/index.php/nova/about,False,https://revistas.unicolmayor.edu.co/index.php/nova/about,https://revistas.unicolmayor.edu.co/index.php/nova/about/editorialTeam,https://revistas.unicolmayor.edu.co/index.php/nova/about/submissions#author_guidelines,16,False,https://revistas.unicolmayor.edu.co/index.php/nova/about,,False,,False,https://revistas.unicolmayor.edu.co/index.php/nova/about,,,https://revistas.unicolmayor.edu.co/index.php/nova/about,,,,True,,,R5-920|QH301-705.5,False,No,No,Medicine: Medicine (General) | Science: Biology (General),2017-03-15T18:45:18Z,2019-04-07T21:59:46Z,2019-04-07,361,2020-08-20T17:21:40Z,nova,2900.0,EUR,3132.0,1.08,sin_monto,8242.11,2066.41,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,2,,16,False,,0.0594,2.1424,,,-0.2778,0.559,,,0.1395
1657-4915,2389-7856,,Praxis,2020,C,Colombia,Caribe,Magdalena,Santa Marta,47001,No registra,Sociología,Ciencias Sociales,UNIVERSIDAD DEL MAGDALENA,IES,,,820,1657-4915,praxis,CO,1,2026-09-15,1.0.0,consolidado,a5bdf3ed56dfc6b7,,,,,Universidad del Magdalena,,False,,,0,,,,,,,,,,,,,,http://revistas.unimagdalena.edu.co/index.php/praxis,https://doaj.org/toc/5afe7760c76047488555227190e7674b,2013,,1657-4915,2389-7856,"special education, education, education research",Spanish,Colombia,Universidad del Magdalena,,CC BY-NC-SA,,http://revistas.unimagdalena.edu.co/index.php/praxis/about,True,False,,Double anonymous peer review,http://revistas.unimagdalena.edu.co/index.php/praxis/about,True,http://revistas.unimagdalena.edu.co/index.php/praxis/about,http://revistas.unimagdalena.edu.co/index.php/praxis/about/editorialTeam,http://revistas.unimagdalena.edu.co/index.php/praxis/g_autores,24,False,http://revistas.unimagdalena.edu.co/index.php/praxis/about,,False,,False,http://revistas.unimagdalena.edu.co/index.php/praxis/about,,,https://scienti.minciencias.gov.co/publindex/EnRevista/detalle.do?__tableName=enArticulo.table.allDetalle&__tableAction=reset&cod_revista_c=717&txtIssn=1657-4915&txtRevista=PRAXIS&txtIntitucionEditora=&txtSires=&codArea=&categoria=,Open Policy Finder,,,True,,,L,False,No,No,Education,2015-07-27T19:30:36Z,2020-02-27T20:31:44Z,2020-02-27,343,2026-07-09T06:00:40Z,praxis,2380.0,EUR,2570.4,1.08,sin_monto,6764.21,2331.51,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.005518763796909493,False,False,,True,False,True,True,1,,24,False,,0.07,1.4659,,,0.4005,0.4582,,,0.2326
0120-5323,,,Universitas Philosophica,2020,C,Colombia,Distrito Capital,"Bogotá, D. C.","Bogotá, D.C.",11001,Filosofía,Otras Humanidades,Humanidades,PONTIFICIA UNIVERSIDAD JAVERIANA,IES,,,931,0120-5323,universitas philosophica,CO,1,2026-09-15,1.0.0,consolidado,15cc482c88fe8f90,,,,,Universidad Carlos III de Madrid,,False,,,0,,,,,,,,,,,,,,https://e-revistas.uc3m.es/index.php/UNIV,https://doaj.org/toc/3fbb6568707b4718bbed3f7f21d56e97,2015,"Universitas: Revista de Filosofía, Derecho y Política",,1698-7950,"political philosophy, law, human rights, political science, gender, politics",Spanish,Spain,Instituto de Derechos Humanos Gregorio Peces-Barba,Spain,CC BY,,https://e-revistas.uc3m.es/index.php/UNIV/about#acercade8,,True,https://e-revistas.uc3m.es/index.php/UNIV/about#acercade8,Double anonymous peer review,https://e-revistas.uc3m.es/index.php/UNIV/about#acercade3,True,https://e-revistas.uc3m.es/index.php/UNIV/about#acercade1,https://e-revistas.uc3m.es/index.php/UNIV/about/editorialTeam,https://e-revistas.uc3m.es/index.php/UNIV/about/submissions,20,False,https://e-revistas.uc3m.es/index.php/UNIV/about#acercade4,,False,,False,,,,,Dulcinea,https://dulcinea.opensciencespain.org/ficha1844,DOI,True,,,K3150|B1-5802,False,No,No,Law: Law in general. Comparative and uniform law. Jurisprudence: Comparative law. International uniform law: Public law | Philosophy. Psychology. Religion: Philosophy (General),2025-11-12T13:49:28Z,2025-11-12T13:49:28Z,2025-11-12,0,,,2255.17,EUR,2435.58,1.08,sin_monto,6409.42,1814.27,EUR,observado,,True,,"['doaj', 'facts', 'openapc', 'publindex']",0.002207505518763797,False,False,,True,False,True,True,1,,20,False,,0.0732,1.3035,,,0.0613,0.434,,,0.186
